id,class,domain,seq,owning_doc,statement,priority,verification,status,supersedes,superseded_by,extraction_source
SEC-TEN-022,SEC,TEN,022,DOC-24,"No operation MUST span tenants. This includes queries, aggregations, search, background jobs, event handlers, exports, AI context assembly, and reporting.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-TEN-023,SEC,TEN,023,DOC-24,"Cross-tenant aggregation for benchmarking MUST require explicit per-tenant opt-in, MUST be irreversibly anonymised before aggregation, and MUST NOT be enabled by default or by contract term alone.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-024,SEC,TEN,024,DOC-24,"Shared vulnerability intelligence MUST be read-only to tenants and MUST NOT contain, or be augmented with, any tenant-derived data — including prevalence counts, tenant-specific exploitability assertions, or usage statistics.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-TEN-025,SEC,TEN,025,DOC-24,"The association between a tenant's finding and an intelligence record MUST be stored in the tenant's partition, never in the shared dataset.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-026,SEC,TEN,026,DOC-24,"Platform operators MUST NOT have standing access to tenant business data. Operational duties — monitoring, capacity, deployment, incident response on platform components — MUST be performable from metadata and telemetry that contain no tenant content.",MUST_HAVE,AUTOMATED_TEST|ARCHITECTURE_REVIEW,Active,,,compact_table
SEC-TEN-027,SEC,TEN,027,DOC-24,"Break-glass access MUST require a second-person approval, a non-empty justification, and an external reference.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-028,SEC,TEN,028,DOC-24,"Break-glass MUST be time-bounded with automatic expiry, and MUST NOT be extendable without a new approval.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-029,SEC,TEN,029,DOC-24,"The tenant MUST be notified of break-glass activation, and notification MUST NOT be suppressible by the operator invoking it.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-030,SEC,TEN,030,DOC-24,"Every action under break-glass MUST be recorded at object granularity, including reads, and the record MUST be visible to the tenant.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-031,SEC,TEN,031,DOC-24,"Break-glass MUST NOT grant access to secret values, test credentials, or evidence content unless those classes are explicitly named in the grant and separately approved.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-032,SEC,TEN,032,DOC-24,"Per-tenant limits MUST be enforced on request rate, concurrent operations, background job concurrency, storage, ingestion volume, export size, and AI consumption.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-033,SEC,TEN,033,DOC-24,"Limit exhaustion MUST degrade the exhausting tenant only, MUST be communicated to that tenant, and MUST NOT be silent.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-034,SEC,TEN,034,DOC-24,Resource consumption metrics MUST be attributed per tenant.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-035,SEC,TEN,035,DOC-24,"Expensive operations — portfolio-wide match sweeps, large imports, large exports, bulk operations — MUST execute in a work class that cannot starve interactive work, per tenant and across tenants.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-036,SEC,TEN,036,DOC-24,"Provisioning MUST create tenant key material, materialize default configuration from templates, and establish the tenant's storage, cache, index, and secret partitions before the tenant becomes ACTIVE.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-037,SEC,TEN,037,DOC-24,Provisioning MUST be idempotent and MUST release all resources on failure.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-038,SEC,TEN,038,DOC-24,Suspension MUST withdraw all principal access and halt all scheduled work for the tenant while retaining data and configuration intact.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-039,SEC,TEN,039,DOC-24,Suspension MUST NOT suppress the tenant's ability to request an export.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-040,SEC,TEN,040,DOC-24,"Offboarding MUST deliver a complete tenant data export in documented formats before destruction, and destruction MUST NOT proceed until export delivery is confirmed or the tenant explicitly waives it.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-041,SEC,TEN,041,DOC-24,"Destruction MUST be verifiable, MUST include cryptographic erasure through destruction of tenant key material, and MUST cover primary storage, backups, caches, indices, exports, telemetry retention, and secret partitions.",MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
SEC-TEN-042,SEC,TEN,042,DOC-24,"Data under legal hold MUST NOT be destroyed by offboarding, and hold status MUST be enforced rather than advisory.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-043,SEC,TEN,043,DOC-24,The tenant identifier MUST NOT be reused after offboarding.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-044,SEC,TEN,044,DOC-24,"Single-tenant and air-gapped deployments MUST use the same tenancy model and the same enforcement code paths, configured with one tenant. There MUST NOT be a distinct code path for single-tenant operation.",MUST_HAVE,ARCHITECTURE_REVIEW|AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-045,SEC,TEN,045,DOC-24,"In air-gapped deployment, capabilities requiring egress MUST be individually disableable and MUST degrade explicitly with the consequence stated.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-046,SEC,TEN,046,DOC-24,"The test suite MUST include, for every access path, a two-tenant scenario asserting that a principal of tenant A cannot obtain, infer, or affect any data of tenant B. Paths MUST include: API read and write, search, aggregation, export, notification, background job, event handler, cache, AI context, file retrieval, secret resolution, and error responses.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-047,SEC,TEN,047,DOC-24,"Continuous verification MUST assert that no response, cache entry, index document, export artifact, or notification contains a foreign tenant identifier, and MUST alert on violation.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-048,SEC,TEN,048,DOC-24,Every enumerated enforcement bypass (SEC-TEN-008) MUST have a test asserting that it emits an audit event and that it is unreachable from ordinary application paths.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-049,SEC,TEN,049,DOC-24,Schema migrations MUST include a post-migration cross-tenant assertion before the migration is considered complete.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-050,SEC,TEN,050,DOC-24,"Tenant isolation MUST be explicitly in scope for penetration testing of the platform, with cross-tenant access as a stated objective.",MUST_HAVE,PENETRATION_TEST,Active,,,compact_table
TST-AIC-001,TST,AIC,001,DOC-16,The five 100% measures MUST block release absolutely. A rate-threshold failure MUST block release without a recorded exception naming each failure.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-AIC-002,TST,AIC,002,DOC-16,The injection corpus MUST include injected content in every field reaching model context and MUST be extended whenever a grounding contract gains a field.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-AUZ-001,TST,AUZ,001,DOC-16,"Every enforcement point in DOC-07 §17 MUST have a denial test, and a new data egress path MUST NOT be introduced without adding a map entry and a test.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-AUZ-002,TST,AUZ,002,DOC-16,"A3 MUST include a timing assertion with statistical significance, not a single-request comparison.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-DEP-001,TST,DEP,001,DOC-16,"O1, O3, O10, and O11 MUST be rehearsals with recorded outcome and elapsed time, not automated assertions.",MUST_HAVE,DEMONSTRATION,Active,,,compact_table
TST-DEP-002,TST,DEP,002,DOC-16,"O13 and O14 MUST assert equality against a rebuild, not merely that the projection is non-empty.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-DSH-001,TST,DSH,001,DOC-16,"H14 MUST be asserted across every theme, density setting, template configuration, and user preference combination that could suppress a surface.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-DSH-002,TST,DSH,002,DOC-16,"H1 through H18 MUST be verified against rendered output, not against the data layer.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-ING-001,TST,ING,001,DOC-16,"Each parser MUST have a fixture corpus per declared source version, regenerated when a source tool releases a new version.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-INT-001,TST,INT,001,DOC-16,Pseudo-localization MUST be a build gate.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-INT-002,TST,INT,002,DOC-16,"L12 MUST assert vocabulary overrides in exported artifacts, not only in the interface.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-001,TST,PLT,001,DOC-16,"For every access path, the suite MUST include a negative assertion that data outside the caller's tenant and scope is absent — not merely that authorized data is present.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-002,TST,PLT,002,DOC-16,"Test suite emphasis MUST be allocated to the five suites of §2.1, and coverage MUST NOT be reported as a single aggregate percentage.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
TST-PLT-003,TST,PLT,003,DOC-16,"S1 through S13 MUST be build gates, and an exemption MUST be individually annotated, reviewed, and counted so its growth is visible.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-004,TST,PLT,004,DOC-16,"Every invariant in DOC-03 MUST have a test asserting it cannot be violated through any available write path, including bulk operations, import, migration, and administrative tooling.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-005,TST,PLT,005,DOC-16,Invariant tests MUST execute against the domain layer without a database where the invariant is domain-enforced.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-006,TST,PLT,006,DOC-16,"Performance tests MUST execute against synthetic data structurally representative at the Medium profile, including hierarchy depth, finding volume, and component cardinality.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-007,TST,PLT,007,DOC-16,"P8 and P9 MUST be validated early, before the composition analysis capability is considered complete.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-008,TST,PLT,008,DOC-16,"Keyset pagination MUST be tested under concurrent modification, asserting no row is skipped or duplicated across pages.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-009,TST,PLT,009,DOC-16,"Penetration testing MUST cover every DOC-26 §7 scenario and every DOC-26 §8 abuse case, and an uncovered item MUST be recorded as untested rather than omitted.",MUST_HAVE,PENETRATION_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
TST-PLT-010,TST,PLT,010,DOC-16,Penetration testing MUST be completed before commercial release and MUST include tenant isolation and evidence handling as stated objectives.,MUST_HAVE,PENETRATION_TEST,Active,,,compact_table
TST-PLT-011,TST,PLT,011,DOC-16,"The matrix MUST be machine-readable and validated in the pipeline, and a MUST_HAVE requirement without a test case MUST fail the gate.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PLT-012,TST,PLT,012,DOC-16,Backward traceability MUST be enforced: a schema object or API operation tracing to no requirement MUST fail the gate.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-PTR-003,TST,PTR,003,DOC-16,The suite MUST assert that after a reorganization: a historical report reproduces identically to its pre-reorganization output; a principal formerly authorized retains read access to objects that arose under their prior accountability and gains none to objects created after the move; the service level policy in effect at a finding's creation continues to apply; and no scope descriptor on an existing object is modified.,MUST_HAVE,AUTOMATED_TEST,Active,,,expanded
TST-SBM-001,TST,SBM,001,DOC-16,The version comparison corpus MUST cover the six difficulty classes of DOC-22 §6.3 per ecosystem.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-SBM-002,TST,SBM,002,DOC-16,"A test MUST assert that no failure mode in DOC-22 §11 results in closure, coverage improvement, or a favourable posture change.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-SEC-001,TST,SEC,001,DOC-16,"ASVS conformance MUST be documented per success criterion, not per level.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
TST-SEC-002,TST,SEC,002,DOC-16,"The redaction corpus MUST include credentials in formats the detector was not designed for, and a miss MUST be recorded as a known gap rather than treated as a pass.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-SEC-003,TST,SEC,003,DOC-16,"A test MUST assert that vulnerability_intelligence carries no tenant-derived column, no reference to a tenant-scoped table, and no prevalence or usage measure.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-TEN-001,TST,TEN,001,DOC-16,"The isolation suite MUST cover every path in §5, and a new subsystem MUST NOT be introduced without adding its path and assertion.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-TEN-002,TST,TEN,002,DOC-16,"Cross-tenant assertion MUST run continuously in production, not only in the suite, and MUST alert on violation.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-TEN-003,TST,TEN,003,DOC-16,Every enumerated enforcement bypass MUST have a test asserting it emits an audit event and is unreachable from ordinary application paths.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-VUL-001,TST,VUL,001,DOC-16,"The rescan corpus MUST assert both stability and distinctness, and MUST execute on any change to fingerprint inputs or the algorithm version.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-WRK-001,TST,WRK,001,DOC-16,Every documented edge case MUST have a test. An edge case documented without a test MUST be treated as a gap.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
TST-WRK-002,TST,WRK,002,DOC-16,"W9 MUST include compensation failure, asserting the tenant is blocked from further reorganization and alerted.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-001,PRD,SBM,001,DOC-01,Superseded — substance changed under ADR-013/023/024,,,Superseded,,PRD-SBM-014,supersession_record
PRD-SBM-006,PRD,SBM,006,DOC-01,Superseded — substance changed under ADR-013/023/024,,,Superseded,,PRD-SBM-016,supersession_record
PRD-SBM-008,PRD,SBM,008,DOC-01,Superseded — substance changed under ADR-013/023/024,,,Withdrawn,,,supersession_record
